recording_started_at_utc,sample_timestamp_utc,device_name,channel,channel_sample_index,value_uv
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,353,-445.800781
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,354,-935.546875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,355,5.371094
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,356,877.441406
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,357,-356.445312
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,358,-845.703125
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,359,216.796875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,360,999.511719
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,349,-593.750000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,350,127.929688
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,351,789.550781
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,352,117.675781
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,353,-560.546875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,354,-231.933594
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,355,640.136719
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,356,424.316406
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,357,-479.492188
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,358,-19.531250
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,359,783.203125
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.041Z,Muse-2E72,AF8,360,503.906250
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,349,-412.109375
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,350,-548.339844
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,351,591.308594
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,352,897.460938
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,353,-63.476562
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,354,-808.105469
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,355,-138.183594
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,356,951.171875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,357,88.378906
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,358,-628.417969
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,359,1.953125
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.042Z,Muse-2E72,TP9,360,860.351562
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,349,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.043Z,Muse-2E72,AF7,350,-374.511719
